Point de vente;Code UIC;Date;TA > 30;TA > 60;Arrivés
Gare de Paris Saint Lazare;262152024.0;2019-07-08;202.0;32.0;337.0
Gare de Paris Saint Lazare;262152024.0;2019-07-15;184.0;5.0;430.0
Gare de Paris Saint Lazare;262152024.0;2019-07-19;158.0;19.0;372.0
Gare de Paris Saint Lazare;262152024.0;2019-07-20;101.0;0.0;246.0
Gare de Paris Saint Lazare;262152024.0;2019-07-26;120.0;19.0;435.0
Gare de Paris Saint Lazare;262152024.0;2019-08-02;113.0;17.0;418.0
Gare de Paris Saint Lazare;262152024.0;2019-08-12;122.0;0.0;422.0
Gare de Paris Saint Lazare;262152024.0;2019-08-23;36.0;17.0;409.0
Gare de Paris Saint Lazare;262152024.0;2019-08-26;13.0;0.0;435.0
Gare de Paris Saint Lazare;262152024.0;2019-08-29;44.0;0.0;432.0
Gare de Paris Saint Lazare;262152024.0;2019-08-31;25.0;0.0;275.0
Gare de Paris Saint Lazare;262152024.0;2019-09-18;158.0;11.0;376.0
Gare de Paris Saint Lazare;262152024.0;2019-09-26;112.0;5.0;449.0
Gare de Paris Saint Lazare;262152024.0;2019-10-01;132.0;37.0;392.0
Gare de Paris Saint Lazare;262152024.0;2019-10-10;116.0;0.0;438.0
Gare de Paris Saint Lazare;262152024.0;2019-10-16;99.0;3.0;445.0
Gare de Paris Saint Lazare;262152024.0;2019-10-18;151.0;0.0;381.0
Gare de Paris Saint Lazare;262152024.0;2019-10-19;91.0;0.0;279.0
Gare de Paris Saint Lazare;262152024.0;2019-11-04;107.0;14.0;384.0
Gare de Paris Saint Lazare;262152024.0;2019-11-13;125.0;8.0;400.0
Gare de Paris Saint Lazare;262152024.0;2019-11-16;67.0;0.0;270.0
Gare de Paris Saint Lazare;262152024.0;2019-11-21;98.0;0.0;410.0
Gare de Paris Saint Lazare;262152024.0;2019-11-22;112.0;0.0;374.0
Gare de Paris Saint Lazare;262152024.0;2019-11-30;61.0;0.0;302.0
Gare de Paris Saint Lazare;262152024.0;2019-12-04;42.0;0.0;393.0
Gare de Paris Saint Lazare;262152024.0;2019-12-10;1.0;0.0;64.0
Gare de Paris Saint Lazare;262152024.0;2019-12-11;32.0;0.0;152.0
Gare de Paris Saint Lazare;262152024.0;2019-12-13;56.0;0.0;326.0
Gare de Paris Saint Lazare;262152024.0;2019-12-23;126.0;0.0;394.0
Gare de Paris Saint Lazare;262152024.0;2019-12-24;57.0;0.0;330.0
Gare de Paris Saint Lazare;262152024.0;2020-01-06;14.0;0.0;358.0
Gare de Paris Saint Lazare;262152024.0;2020-01-11;0.0;0.0;263.0
Gare de Paris Saint Lazare;262152024.0;2020-01-22;53.0;0.0;415.0
Gare de Paris Saint Lazare;262152024.0;2020-02-03;174.0;38.0;488.0
Gare de Paris Saint Lazare;262152024.0;2020-02-08;14.0;0.0;340.0
Gare de Paris Saint Lazare;262152024.0;2020-02-21;63.0;0.0;417.0
Gare de Paris Saint Lazare;262152024.0;2020-02-22;2.0;0.0;267.0
Gare de Paris Saint Lazare;262152024.0;2020-02-27;60.0;0.0;412.0
Gare de Paris Saint Lazare;262152024.0;2020-02-29;48.0;0.0;259.0
Gare de Paris Saint Lazare;262152024.0;2020-03-04;91.0;0.0;462.0
Gare de Paris Saint Lazare;262152024.0;2020-03-10;169.0;54.0;418.0
Gare de Paris Saint Lazare;262152024.0;2020-05-11;0.0;0.0;133.0
Gare de Paris Saint Lazare;262152024.0;2020-05-23;0.0;0.0;166.0
Gare de Paris Saint Lazare;262152024.0;2020-05-26;0.0;0.0;219.0
Gare de Paris Saint Lazare;262152024.0;2020-06-10;108.0;13.0;297.0
Gare de Paris Saint Lazare;262152024.0;2020-06-15;139.0;12.0;386.0
Gare de Paris Saint Lazare;262152024.0;2020-06-17;67.0;1.0;384.0
Gare de Paris Saint Lazare;262152024.0;2020-06-18;35.0;0.0;399.0
Gare de Paris Saint Lazare;262152024.0;2020-06-26;146.0;19.0;349.0
Gare de Paris Saint Lazare;262152024.0;2020-07-08;104.0;0.0;457.0
Gare de Paris Saint Lazare;262152024.0;2020-07-09;91.0;6.0;417.0
Gare de Paris Saint Lazare;262152024.0;2020-07-10;35.0;0.0;434.0
Gare de Paris Saint Lazare;262152024.0;2020-07-22;72.0;0.0;461.0
Gare de Paris Saint Lazare;262152024.0;2020-07-27;95.0;2.0;389.0
Gare de Paris Saint Lazare;262152024.0;2020-08-14;0.0;0.0;341.0
Gare de Paris Saint Lazare;262152024.0;2020-08-19;0.0;0.0;406.0
Gare de Paris Saint Lazare;262152024.0;2020-09-04;17.0;0.0;416.0
Gare de Paris Saint Lazare;262152024.0;2020-09-05;68.0;5.0;272.0
Gare de Paris Saint Lazare;262152024.0;2020-09-07;71.0;0.0;452.0
Gare de Paris Saint Lazare;262152024.0;2020-09-08;0.0;0.0;388.0
Gare de Paris Saint Lazare;262152024.0;2020-09-14;1.0;0.0;340.0
Gare de Paris Saint Lazare;262152024.0;2020-09-16;7.0;0.0;319.0
Gare de Paris Saint Lazare;262152024.0;2020-09-17;0.0;0.0;280.0
Gare de Paris Saint Lazare;262152024.0;2020-10-03;0.0;0.0;209.0
Gare de Paris Saint Lazare;262152024.0;2020-10-05;0.0;0.0;329.0
Gare de Paris Saint Lazare;262152024.0;2020-10-10;18.0;0.0;253.0
Gare de Paris Saint Lazare;262152024.0;2020-10-12;15.0;0.0;306.0
Gare de Paris Saint Lazare;262152024.0;2020-10-13;1.0;0.0;309.0
Gare de Paris Saint Lazare;262152024.0;2020-10-19;13.0;0.0;301.0
Gare de Paris Saint Lazare;262152024.0;2020-10-23;0.0;0.0;278.0
Gare de Paris Saint Lazare;262152024.0;2020-10-29;0.0;0.0;438.0
Gare de Paris Saint Lazare;262152024.0;2020-10-31;0.0;0.0;86.0
Gare de Paris Saint Lazare;262152024.0;2020-11-02;0.0;0.0;46.0
Gare de Paris Saint Lazare;262152024.0;2020-12-02;0.0;0.0;291.0
Gare de Paris Saint Lazare;262152024.0;2020-12-03;13.0;0.0;286.0
Gare de Paris Saint Lazare;262152024.0;2020-12-05;17.0;0.0;199.0
Gare de Paris Saint Lazare;262152024.0;2020-12-08;4.0;0.0;267.0
Gare de Paris Saint Lazare;262152024.0;2020-12-11;0.0;0.0;286.0
Gare de Paris Saint Lazare;262152024.0;2020-12-16;12.0;0.0;247.0
Gare de Paris Saint Lazare;262152024.0;2020-12-17;0.0;0.0;293.0
Gare de Paris Saint Lazare;262152024.0;2020-12-31;0.0;0.0;165.0
Gare de Paris Saint Lazare;262152024.0;2021-01-19;0.0;0.0;169.0
Gare de Paris Saint Lazare;262152024.0;2021-01-25;0.0;0.0;124.0
Gare de Paris Saint Lazare;262152024.0;2021-02-11;0.0;0.0;193.0
Gare de Paris Saint Lazare;262152024.0;2021-02-12;0.0;0.0;199.0
Gare de Paris Saint Lazare;262152024.0;2021-02-16;1.0;0.0;202.0
Gare de Paris Saint Lazare;262152024.0;2021-02-17;0.0;0.0;176.0
Gare de Paris Saint Lazare;262152024.0;2021-02-18;0.0;0.0;172.0
Gare de Paris Saint Lazare;262152024.0;2021-02-20;0.0;0.0;180.0
Gare de Paris Saint Lazare;262152024.0;2021-02-22;0.0;0.0;180.0
Gare de Paris Saint Lazare;262152024.0;2021-02-24;1.0;0.0;168.0
Gare de Paris Saint Lazare;262152024.0;2021-03-06;0.0;0.0;228.0
Gare de Strasbourg;87212027.0;2019-01-06;0.0;0.0;880.0
Gare de Strasbourg;87212027.0;2019-01-11;0.0;0.0;1301.0
Gare de Strasbourg;87212027.0;2019-01-18;0.0;0.0;1221.0
Gare de Strasbourg;87212027.0;2019-01-24;0.0;0.0;1119.0
Gare de Strasbourg;87212027.0;2019-01-27;0.0;0.0;805.0
Gare de Strasbourg;87212027.0;2019-02-01;0.0;0.0;1777.0
Gare de Strasbourg;87212027.0;2019-02-07;0.0;0.0;1179.0
Gare de Strasbourg;87212027.0;2019-02-22;1.0;0.0;1141.0
Gare de Strasbourg;87212027.0;2019-03-05;11.0;0.0;1153.0
Gare de Strasbourg;87212027.0;2019-03-08;9.0;0.0;1408.0
Gare de Strasbourg;87212027.0;2019-03-12;19.0;0.0;1058.0
Gare de Strasbourg;87212027.0;2019-03-14;18.0;0.0;1137.0
Gare de Strasbourg;87212027.0;2019-03-18;10.0;0.0;1110.0
Gare de Strasbourg;87212027.0;2019-03-20;27.0;0.0;1138.0
Gare de Strasbourg;87212027.0;2019-03-27;179.0;11.0;1296.0
Gare de Strasbourg;87212027.0;2019-04-03;86.0;5.0;1118.0
Gare de Strasbourg;87212027.0;2019-04-14;1.0;0.0;837.0
Gare de Strasbourg;87212027.0;2019-04-16;1.0;0.0;1176.0
Gare de Strasbourg;87212027.0;2019-04-25;60.0;0.0;1198.0
Gare de Strasbourg;87212027.0;2019-04-30;111.0;0.0;1467.0
Gare de Strasbourg;87212027.0;2019-05-05;0.0;0.0;847.0
Gare de Strasbourg;87212027.0;2019-05-06;21.0;0.0;1299.0
Gare de Strasbourg;87212027.0;2019-05-14;136.0;6.0;1100.0
Gare de Strasbourg;87212027.0;2019-05-16;92.0;0.0;1135.0
Gare de Strasbourg;87212027.0;2019-05-19;4.0;0.0;804.0
Gare de Strasbourg;87212027.0;2019-05-20;1.0;0.0;1319.0
Gare de Strasbourg;87212027.0;2019-05-27;142.0;20.0;1254.0
Gare de Strasbourg;87212027.0;2019-05-31;47.0;0.0;1486.0
Gare de Strasbourg;87212027.0;2019-06-07;117.0;0.0;1526.0
Gare de Strasbourg;87212027.0;2019-06-11;306.0;96.0;1346.0
Gare de Strasbourg;87212027.0;2019-06-20;254.0;50.0;1311.0
Gare de Strasbourg;87212027.0;2019-06-30;33.0;4.0;970.0
Gare de Strasbourg;87212027.0;2019-07-08;218.0;2.0;1332.0
Gare de Strasbourg;87212027.0;2019-07-10;207.0;21.0;1262.0
Gare de Strasbourg;87212027.0;2019-07-12;58.0;0.0;1476.0
Gare de Strasbourg;87212027.0;2019-07-17;92.0;0.0;1104.0
Gare de Strasbourg;87212027.0;2019-07-20;41.0;4.0;1089.0
Gare de Strasbourg;87212027.0;2019-07-30;98.0;3.0;1235.0
Gare de Strasbourg;87212027.0;2019-08-02;1.0;0.0;1227.0
Gare de Strasbourg;87212027.0;2019-08-03;57.0;0.0;1233.0
Gare de Strasbourg;87212027.0;2019-08-05;21.0;0.0;1265.0
Gare de Strasbourg;87212027.0;2019-08-07;1.0;0.0;1094.0
Gare de Strasbourg;87212027.0;2019-08-09;0.0;0.0;1206.0
Gare de Strasbourg;87212027.0;2019-08-11;0.0;0.0;735.0
Gare de Strasbourg;87212027.0;2019-08-13;31.0;0.0;1093.0
Gare de Strasbourg;87212027.0;2019-08-25;0.0;0.0;825.0
Gare de Strasbourg;87212027.0;2019-09-14;9.0;0.0;1267.0
Gare de Strasbourg;87212027.0;2019-09-15;12.0;0.0;927.0
Gare de Strasbourg;87212027.0;2019-09-20;25.0;0.0;1539.0
Gare de Strasbourg;87212027.0;2019-09-29;42.0;0.0;895.0
Gare de Strasbourg;87212027.0;2019-10-01;42.0;0.0;1360.0
Gare de Strasbourg;87212027.0;2019-10-10;33.0;0.0;1217.0
Gare de Strasbourg;87212027.0;2019-10-12;6.0;0.0;1261.0
Gare de Strasbourg;87212027.0;2019-10-26;9.0;0.0;1311.0
Gare de Strasbourg;87212027.0;2019-11-05;15.0;0.0;1260.0
Gare de Strasbourg;87212027.0;2019-11-13;0.0;0.0;1037.0
Gare de Strasbourg;87212027.0;2019-11-15;31.0;0.0;1236.0
Gare de Strasbourg;87212027.0;2019-11-17;0.0;0.0;817.0
Gare de Strasbourg;87212027.0;2019-11-24;7.0;0.0;869.0
Gare de Strasbourg;87212027.0;2019-12-10;9.0;0.0;828.0
Gare de Strasbourg;87212027.0;2019-12-11;107.0;14.0;901.0
Gare de Strasbourg;87212027.0;2019-12-14;30.0;0.0;946.0
Gare de Strasbourg;87212027.0;2019-12-15;0.0;0.0;788.0
Gare de Strasbourg;87212027.0;2019-12-19;382.0;161.0;1121.0
Gare de Strasbourg;87212027.0;2019-12-22;25.0;0.0;882.0
Gare de Strasbourg;87212027.0;2019-12-26;66.0;18.0;835.0
Gare de Strasbourg;87212027.0;2020-01-01;0.0;0.0;708.0
Gare de Strasbourg;87212027.0;2020-01-10;0.0;0.0;1147.0
Gare de Strasbourg;87212027.0;2020-01-19;0.0;0.0;684.0
Gare de Strasbourg;87212027.0;2020-01-22;4.0;0.0;875.0
Gare de Strasbourg;87212027.0;2020-02-12;31.0;5.0;1003.0
Gare de Strasbourg;87212027.0;2020-02-19;149.0;30.0;864.0
Gare de Strasbourg;87212027.0;2020-02-20;32.0;0.0;960.0
Gare de Strasbourg;87212027.0;2020-02-21;10.0;0.0;1102.0
Gare de Strasbourg;87212027.0;2020-02-25;0.0;0.0;906.0
Gare de Strasbourg;87212027.0;2020-02-27;18.0;0.0;1009.0
Gare de Strasbourg;87212027.0;2020-03-01;0.0;0.0;745.0
Gare de Strasbourg;87212027.0;2020-03-08;8.0;0.0;733.0
Gare de Strasbourg;87212027.0;2020-03-16;0.0;0.0;376.0
Gare de Strasbourg;87212027.0;2020-05-31;0.0;0.0;176.0
Gare de Strasbourg;87212027.0;2020-06-01;0.0;0.0;214.0
Gare de Strasbourg;87212027.0;2020-06-10;1.0;0.0;355.0
Gare de Strasbourg;87212027.0;2020-07-02;66.0;0.0;637.0
Gare de Strasbourg;87212027.0;2020-07-13;0.0;0.0;784.0
Gare de Strasbourg;87212027.0;2020-07-23;3.0;0.0;622.0
Gare de Strasbourg;87212027.0;2020-07-26;0.0;0.0;390.0
Gare de Strasbourg;87212027.0;2020-07-31;0.0;0.0;776.0
Gare de Strasbourg;87212027.0;2020-08-04;1.0;0.0;685.0
Gare de Strasbourg;87212027.0;2020-08-20;16.0;0.0;676.0
Gare de Strasbourg;87212027.0;2020-08-26;0.0;0.0;759.0
Gare de Strasbourg;87212027.0;2020-08-27;5.0;0.0;829.0
Gare de Strasbourg;87212027.0;2020-08-28;0.0;0.0;877.0
Gare de Strasbourg;87212027.0;2020-08-31;28.0;0.0;969.0
Gare de Strasbourg;87212027.0;2020-09-05;0.0;0.0;904.0
Gare de Strasbourg;87212027.0;2020-09-06;0.0;0.0;696.0
Gare de Strasbourg;87212027.0;2020-09-09;0.0;0.0;720.0
Gare de Strasbourg;87212027.0;2020-09-25;23.0;0.0;748.0
Gare de Strasbourg;87212027.0;2020-09-26;6.0;0.0;674.0
Gare de Strasbourg;87212027.0;2020-10-11;0.0;0.0;489.0
Gare de Strasbourg;87212027.0;2020-10-29;18.0;0.0;1012.0
Gare de Strasbourg;87212027.0;2020-11-19;0.0;0.0;227.0
Gare de Strasbourg;87212027.0;2020-11-21;0.0;0.0;213.0
Gare de Strasbourg;87212027.0;2020-11-25;0.0;0.0;360.0
Gare de Strasbourg;87212027.0;2020-12-01;0.0;0.0;328.0
Gare de Strasbourg;87212027.0;2020-12-04;0.0;0.0;382.0
Gare de Strasbourg;87212027.0;2020-12-11;1.0;0.0;378.0
Gare de Strasbourg;87212027.0;2020-12-20;0.0;0.0;300.0
Gare de Strasbourg;87212027.0;2021-01-07;0.0;0.0;331.0
Gare de Strasbourg;87212027.0;2021-01-12;1.0;0.0;299.0
Gare de Strasbourg;87212027.0;2021-01-13;1.0;0.0;350.0
Gare de Strasbourg;87212027.0;2021-01-14;1.0;0.0;393.0
Gare de Strasbourg;87212027.0;2021-01-21;0.0;0.0;334.0
Gare de Strasbourg;87212027.0;2021-01-22;0.0;0.0;381.0
Gare de Strasbourg;87212027.0;2021-02-05;0.0;0.0;350.0
Gare de Strasbourg;87212027.0;2021-02-07;1.0;1.0;292.0
Gare de Strasbourg;87212027.0;2021-02-10;0.0;0.0;369.0
Gare de Strasbourg;87212027.0;2021-02-16;0.0;0.0;328.0
Gare de Strasbourg;87212027.0;2021-02-22;0.0;0.0;353.0
Gare de Strasbourg;87212027.0;2021-02-24;0.0;0.0;300.0
Gare de Strasbourg;87212027.0;2021-03-07;0.0;0.0;268.0
Gare de Strasbourg;87212027.0;2021-03-08;1.0;0.0;316.0
Gare de Strasbourg;87212027.0;2021-03-16;0.0;0.0;270.0
Gare de Strasbourg;87212027.0;2021-03-17;0.0;0.0;341.0
Gare de Strasbourg;87212027.0;2021-03-20;1.0;0.0;319.0
Gare de Strasbourg;87212027.0;2021-03-29;0.0;0.0;369.0
Gare de Strasbourg;87212027.0;2021-03-30;0.0;0.0;338.0
Gare de Strasbourg;87212027.0;2021-04-06;0.0;0.0;283.0
Gare de Strasbourg;87212027.0;2021-04-08;0.0;0.0;262.0
Gare de Strasbourg;87212027.0;2021-04-09;0.0;0.0;255.0
Gare de Strasbourg;87212027.0;2021-04-10;5.0;0.0;196.0
Gare de Strasbourg;87212027.0;2021-04-11;0.0;0.0;168.0
Gare de Strasbourg;87212027.0;2021-04-23;4.0;0.0;225.0
Gare de Strasbourg;87212027.0;2021-04-25;0.0;0.0;151.0
Gare de Strasbourg;87212027.0;2021-04-27;0.0;0.0;222.0
Gare de Strasbourg;87212027.0;2021-04-29;8.0;0.0;236.0
Gare de Strasbourg;87212027.0;2021-05-02;2.0;0.0;228.0
Gare Paris Est Alsace;261339003.0;2019-01-06;0.0;0.0;4.0
Gare Paris Est Alsace;261339003.0;2019-01-09;0.0;0.0;212.0
Gare Paris Est Alsace;261339003.0;2019-01-21;1.0;0.0;497.0
Gare Paris Est Alsace;261339003.0;2019-02-18;1.0;0.0;241.0
Gare Paris Est Alsace;261339003.0;2019-02-20;75.0;18.0;312.0
Gare Paris Est Alsace;261339003.0;2019-03-23;0.0;0.0;927.0
Gare Paris Est Alsace;261339003.0;2019-03-25;67.0;0.0;1295.0
Gare Paris Est Alsace;261339003.0;2019-03-27;113.0;0.0;1036.0
Gare Paris Est Alsace;261339003.0;2019-04-06;158.0;2.0;900.0
Gare Paris Est Alsace;261339003.0;2019-04-10;102.0;12.0;853.0
Gare Paris Est Alsace;261339003.0;2019-04-17;94.0;23.0;1080.0
Gare Paris Est Alsace;261339003.0;2019-04-23;106.0;16.0;1102.0
Gare Paris Est Alsace;261339003.0;2019-04-26;130.0;44.0;986.0
Gare Paris Est Alsace;261339003.0;2019-04-27;161.0;43.0;573.0
Gare Paris Est Alsace;261339003.0;2019-04-28;56.0;23.0;800.0
Gare Paris Est Alsace;261339003.0;2019-05-06;128.0;13.0;989.0
Gare Paris Est Alsace;261339003.0;2019-05-07;149.0;58.0;1073.0
Gare Paris Est Alsace;261339003.0;2019-05-11;74.0;18.0;742.0
Gare Paris Est Alsace;261339003.0;2019-05-14;163.0;40.0;830.0
Gare Paris Est Alsace;261339003.0;2019-05-20;132.0;43.0;1181.0
Gare Paris Est Alsace;261339003.0;2019-06-09;42.0;23.0;736.0
Gare Paris Est Alsace;261339003.0;2019-06-14;154.0;50.0;959.0
Gare Paris Est Alsace;261339003.0;2019-06-15;175.0;63.0;808.0
Gare Paris Est Alsace;261339003.0;2019-06-18;233.0;32.0;1183.0
Gare Paris Est Alsace;261339003.0;2019-06-25;213.0;87.0;783.0
Gare Paris Est Alsace;261339003.0;2019-06-29;206.0;94.0;762.0
Gare Paris Est Alsace;261339003.0;2019-07-03;238.0;135.0;893.0
Gare Paris Est Alsace;261339003.0;2019-07-04;247.0;47.0;1032.0
Gare Paris Est Alsace;261339003.0;2019-07-09;253.0;136.0;879.0
Gare Paris Est Alsace;261339003.0;2019-07-10;263.0;85.0;1053.0
Gare Paris Est Alsace;261339003.0;2019-07-17;115.0;13.0;995.0
Gare Paris Est Alsace;261339003.0;2019-07-18;134.0;37.0;778.0
Gare Paris Est Alsace;261339003.0;2019-07-19;58.0;2.0;421.0
Gare Paris Est Alsace;261339003.0;2019-07-21;72.0;24.0;807.0
Gare Paris Est Alsace;261339003.0;2019-07-23;121.0;4.0;959.0
Gare Paris Est Alsace;261339003.0;2019-08-01;104.0;4.0;946.0
Gare Paris Est Alsace;261339003.0;2019-08-03;92.0;56.0;753.0
Gare Paris Est Alsace;261339003.0;2019-08-16;36.0;0.0;880.0
Gare Paris Est Alsace;261339003.0;2019-08-23;14.0;1.0;1027.0
Gare Paris Est Alsace;261339003.0;2019-09-01;27.0;0.0;758.0
Gare Paris Est Alsace;261339003.0;2019-09-02;19.0;0.0;1005.0
Gare Paris Est Alsace;261339003.0;2019-09-05;77.0;0.0;952.0
Gare Paris Est Alsace;261339003.0;2019-09-06;77.0;0.0;1111.0
Gare Paris Est Alsace;261339003.0;2019-09-07;40.0;0.0;816.0
Gare Paris Est Alsace;261339003.0;2019-09-13;98.0;0.0;933.0
Gare Paris Est Alsace;261339003.0;2019-09-22;39.0;0.0;715.0
Gare Paris Est Alsace;261339003.0;2019-09-30;6.0;0.0;962.0
Gare Paris Est Alsace;261339003.0;2019-10-05;86.0;4.0;711.0
Gare Paris Est Alsace;261339003.0;2019-10-13;0.0;0.0;704.0
Gare Paris Est Alsace;261339003.0;2019-10-17;51.0;0.0;872.0
Gare Paris Est Alsace;261339003.0;2019-10-24;41.0;0.0;806.0
Gare Paris Est Alsace;261339003.0;2019-10-30;37.0;0.0;852.0
Gare Paris Est Alsace;261339003.0;2019-11-17;18.0;0.0;637.0
Gare Paris Est Alsace;261339003.0;2019-11-18;146.0;0.0;922.0
Gare Paris Est Alsace;261339003.0;2019-11-20;138.0;0.0;824.0
Gare Paris Est Alsace;261339003.0;2019-11-24;5.0;0.0;644.0
Gare Paris Est Alsace;261339003.0;2019-12-01;5.0;0.0;764.0
Gare Paris Est Alsace;261339003.0;2019-12-02;5.0;0.0;1000.0
Gare Paris Est Alsace;261339003.0;2020-01-08;8.0;0.0;724.0
Gare Paris Est Alsace;261339003.0;2020-01-23;20.0;0.0;793.0
Gare Paris Est Alsace;261339003.0;2020-01-30;35.0;0.0;917.0
Gare Paris Est Alsace;261339003.0;2020-02-07;51.0;0.0;724.0
Gare Paris Est Alsace;261339003.0;2020-02-12;148.0;15.0;696.0
Gare Paris Est Alsace;261339003.0;2020-02-13;74.0;8.0;793.0
Gare Paris Est Alsace;261339003.0;2020-02-18;92.0;1.0;641.0
Gare Paris Est Alsace;261339003.0;2020-02-19;34.0;0.0;773.0
Gare Paris Est Alsace;261339003.0;2020-02-20;38.0;4.0;729.0
Gare Paris Est Alsace;261339003.0;2020-02-24;0.0;0.0;814.0
Gare Paris Est Alsace;261339003.0;2020-02-25;2.0;0.0;793.0
Gare Paris Est Alsace;261339003.0;2020-03-11;22.0;0.0;704.0
Gare Paris Est Alsace;261339003.0;2020-05-16;0.0;0.0;160.0
Gare Paris Est Alsace;261339003.0;2020-05-18;0.0;0.0;252.0
Gare Paris Est Alsace;261339003.0;2020-05-27;0.0;0.0;183.0
Gare Paris Est Alsace;261339003.0;2020-05-31;0.0;0.0;138.0
Gare Paris Est Alsace;261339003.0;2020-06-02;0.0;0.0;315.0
Gare Paris Est Alsace;261339003.0;2020-06-08;0.0;0.0;396.0
Gare Paris Est Alsace;261339003.0;2020-06-24;1.0;0.0;613.0
Gare Paris Est Alsace;261339003.0;2020-06-27;15.0;0.0;393.0
Gare Paris Est Alsace;261339003.0;2020-06-29;1.0;0.0;668.0
Gare Paris Est Alsace;261339003.0;2020-07-05;0.0;0.0;543.0
Gare Paris Est Alsace;261339003.0;2020-07-20;1.0;0.0;680.0
Gare Paris Est Alsace;261339003.0;2020-08-06;44.0;1.0;547.0
Gare Paris Est Alsace;261339003.0;2020-08-08;24.0;0.0;484.0
Gare Paris Est Alsace;261339003.0;2020-08-13;48.0;9.0;446.0
Gare Paris Est Alsace;261339003.0;2020-08-18;23.0;1.0;564.0
Gare Paris Est Alsace;261339003.0;2020-09-10;1.0;0.0;633.0
Gare Paris Est Alsace;261339003.0;2020-09-13;0.0;0.0;619.0
Gare Paris Est Alsace;261339003.0;2020-09-17;12.0;1.0;147.0
Gare Paris Est Alsace;261339003.0;2020-09-23;3.0;0.0;457.0
Gare Paris Est Alsace;261339003.0;2020-09-26;0.0;0.0;504.0
Gare Paris Est Alsace;261339003.0;2020-10-01;2.0;0.0;510.0
Gare Paris Est Alsace;261339003.0;2020-10-04;0.0;0.0;463.0
Gare Paris Est Alsace;261339003.0;2020-10-07;19.0;0.0;527.0
Gare Paris Est Alsace;261339003.0;2020-10-08;5.0;0.0;561.0
Gare Paris Est Alsace;261339003.0;2020-10-10;27.0;0.0;381.0
Gare Paris Est Alsace;261339003.0;2020-10-13;4.0;0.0;635.0
Gare Paris Est Alsace;261339003.0;2020-10-14;1.0;0.0;523.0
Gare Paris Est Alsace;261339003.0;2020-10-23;13.0;0.0;684.0
Gare Paris Est Alsace;261339003.0;2020-10-30;0.0;0.0;450.0
Gare Paris Est Alsace;261339003.0;2020-11-11;0.0;0.0;183.0
Gare Paris Est Alsace;261339003.0;2020-11-16;5.0;0.0;262.0
Gare Paris Est Alsace;261339003.0;2020-11-19;0.0;0.0;264.0
Gare Paris Est Alsace;261339003.0;2020-11-21;0.0;0.0;156.0
Gare Paris Est Alsace;261339003.0;2020-11-30;0.0;0.0;470.0
Gare Paris Est Alsace;261339003.0;2020-12-03;0.0;0.0;420.0
Gare Paris Est Alsace;261339003.0;2020-12-12;3.0;0.0;386.0
Gare Paris Est Alsace;261339003.0;2021-01-05;0.0;0.0;451.0
Gare Paris Est Alsace;261339003.0;2021-01-07;0.0;0.0;412.0
Gare Paris Est Alsace;261339003.0;2021-01-09;0.0;0.0;422.0
Gare Paris Est Alsace;261339003.0;2021-01-15;1.0;0.0;504.0
Gare Paris Est Alsace;261339003.0;2021-01-17;0.0;0.0;365.0
Gare Paris Est Alsace;261339003.0;2021-01-25;0.0;0.0;382.0
Gare Paris Est Alsace;261339003.0;2021-01-31;0.0;0.0;328.0
Gare Paris Est Alsace;261339003.0;2021-02-01;0.0;0.0;387.0
Gare Paris Est Alsace;261339003.0;2021-02-03;0.0;0.0;347.0
Gare Paris Est Alsace;261339003.0;2021-02-08;23.0;3.0;336.0
Gare Paris Est Alsace;261339003.0;2021-02-09;7.0;0.0;378.0
Gare Paris Est Alsace;261339003.0;2021-02-14;5.0;0.0;263.0
Gare Paris Est Alsace;261339003.0;2021-02-17;2.0;0.0;403.0
Gare Paris Est Alsace;261339003.0;2021-03-02;2.0;0.0;459.0
Gare Paris Est Alsace;261339003.0;2021-03-12;2.0;0.0;438.0
Gare Paris Est Alsace;261339003.0;2021-03-13;0.0;0.0;386.0
Gare Paris Est Alsace;261339003.0;2021-03-15;5.0;0.0;366.0
Gare Paris Est Alsace;261339003.0;2021-03-16;0.0;0.0;381.0
Gare Paris Est Alsace;261339003.0;2021-03-17;0.0;0.0;380.0
Gare Paris Est Alsace;261339003.0;2021-03-18;0.0;0.0;337.0
Gare Paris Est Alsace;261339003.0;2021-04-02;1.0;0.0;444.0
Gare Paris Est Alsace;261339003.0;2021-04-08;0.0;0.0;271.0
Gare Paris Est Alsace;261339003.0;2021-04-15;0.0;0.0;211.0
Gare Paris Est Alsace;261339003.0;2021-04-26;7.0;0.0;261.0
Gare Paris Est Alsace;261339003.0;2021-04-28;1.0;0.0;267.0
Gare Paris Est Alsace;261339003.0;2021-04-29;24.0;0.0;244.0
Gare Paris Est Alsace;261339003.0;2021-05-02;0.0;0.0;192.0
NEC Paris Gare du Nord;261813021.0;2019-01-07;24.0;0.0;1137.0
NEC Paris Gare du Nord;261813021.0;2019-01-08;18.0;0.0;1019.0
NEC Paris Gare du Nord;261813021.0;2019-01-11;0.0;0.0;1325.0
NEC Paris Gare du Nord;261813021.0;2019-01-13;0.0;0.0;886.0
NEC Paris Gare du Nord;261813021.0;2019-01-14;1.0;0.0;1109.0
NEC Paris Gare du Nord;261813021.0;2019-01-24;1.0;0.0;1179.0
